time,jst,open,high,low,close,tick_volume,BBRATE,PIVOTH,PIVOTL,CROSS_UP,CROSS_DOWN,SLOPE
2024-03-18 12:35:00+00:00,2024-03-18 21:35:00+09:00,38777.3,38781.9,38776.3,38781.4,55,-70.78475405422276,,,,,-2.2187878787854136
2024-03-18 12:36:00+00:00,2024-03-18 21:36:00+09:00,38780.9,38788.4,38780.9,38786.9,51,-23.65311449059327,,,,,-2.126666666668991
2024-03-18 12:37:00+00:00,2024-03-18 21:37:00+09:00,38787.4,38789.4,38782.4,38783.4,46,-42.34349871920571,,,,,-2.087878787876301
2024-03-18 12:38:00+00:00,2024-03-18 21:38:00+09:00,38782.9,38791.5,38782.9,38789.5,45,14.066565340388564,,,1.0,,-1.3636363636361986
2024-03-18 12:39:00+00:00,2024-03-18 21:39:00+09:00,38790.0,38792.5,38783.5,38783.5,45,-21.96145745319942,,,,1.0,-0.7515151515128521
2024-03-18 12:40:00+00:00,2024-03-18 21:40:00+09:00,38785.0,38785.0,38780.5,38780.5,42,-33.87132476439373,,,,,-0.37030303030200534
2024-03-18 12:41:00+00:00,2024-03-18 21:41:00+09:00,38780.6,38783.1,38779.1,38782.1,34,-13.233418239897949,,,,,-0.10909090909143032
2024-03-18 12:42:00+00:00,2024-03-18 21:42:00+09:00,38783.1,38785.1,38780.5,38784.6,51,7.379320242436002,,,1.0,,-0.01090909090970332
2024-03-18 12:43:00+00:00,2024-03-18 21:43:00+09:00,38784.1,38786.1,38781.6,38784.6,37,9.089844842776198,,,,,0.24484848484882146
2024-03-18 12:44:00+00:00,2024-03-18 21:44:00+09:00,38785.1,38786.5,38781.5,38785.1,46,7.5278669676797225,,,,,-0.012121212120695382
2024-03-18 12:45:00+00:00,2024-03-18 21:45:00+09:00,38785.6,38787.1,38782.6,38783.6,41,-6.170412990562011,,,,1.0,-0.22666666666583896
2024-03-18 12:46:00+00:00,2024-03-18 21:46:00+09:00,38783.1,38790.1,38783.1,38788.1,48,28.584009762871943,,,1.0,,0.14424242424554135
2024-03-18 12:47:00+00:00,2024-03-18 21:47:00+09:00,38789.1,38791.6,38787.5,38790.5,52,42.463808553138115,,,,,0.3981818181811132
2024-03-18 12:48:00+00:00,2024-03-18 21:48:00+09:00,38791.0,38791.0,38786.0,38788.0,59,23.833315388290423,,,,,0.8363636363641845
2024-03-18 12:49:00+00:00,2024-03-18 21:49:00+09:00,38788.5,38788.5,38783.5,38785.5,32,1.9599838710327488,,,,,0.7563636363637162
2024-03-18 12:50:00+00:00,2024-03-18 21:50:00+09:00,38786.5,38794.5,38785.0,38793.5,52,59.10088178913436,,,,,0.8884848484859761
2024-03-18 12:51:00+00:00,2024-03-18 21:51:00+09:00,38793.0,38794.5,38788.5,38790.0,42,23.299038100552576,,,,,0.7787878787899117
2024-03-18 12:52:00+00:00,2024-03-18 21:52:00+09:00,38789.5,38794.0,38789.0,38792.5,23,40.60553226076092,,,,,0.8763636363609708
2024-03-18 12:53:00+00:00,2024-03-18 21:53:00+09:00,38793.5,38793.5,38785.0,38785.5,41,-26.8748639250308,,,,1.0,0.4963636363632712
2024-03-18 12:54:00+00:00,2024-03-18 21:54:00+09:00,38785.0,38788.5,38784.0,38787.5,26,-10.270804475332918,,,,,0.24787878787888756
2024-03-18 12:55:00+00:00,2024-03-18 21:55:00+09:00,38788.5,38790.0,38787.5,38789.5,28,5.169777688312082,,,1.0,,-0.020606060607552594
2024-03-18 12:56:00+00:00,2024-03-18 21:56:00+09:00,38789.0,38790.0,38783.5,38784.5,37,-52.983742020626714,,,,1.0,-0.33333333333226817
2024-03-18 12:57:00+00:00,2024-03-18 21:57:00+09:00,38784.0,38784.5,38778.5,38781.5,35,-82.54928166993236,,,,,-0.6060606060597665
2024-03-18 12:58:00+00:00,2024-03-18 21:58:00+09:00,38782.0,38786.5,38782.0,38785.0,32,-34.796269932894916,,,,,-0.7454545454557368
2024-03-18 12:59:00+00:00,2024-03-18 21:59:00+09:00,38785.5,38787.0,38783.5,38787.0,27,-9.428849217672388,,,,,-0.9060606060595837
2024-03-18 13:00:00+00:00,2024-03-18 22:00:00+09:00,38787.1,38795.1,38787.1,38789.5,55,34.06269403622583,,,1.0,,-0.41515151515008675
2024-03-18 13:01:00+00:00,2024-03-18 22:01:00+09:00,38790.5,38791.0,38782.5,38783.0,52,-55.16407868267786,,,,1.0,-0.46363636363674715
2024-03-18 13:02:00+00:00,2024-03-18 22:02:00+09:00,38782.5,38782.5,38776.4,38778.4,31,-108.53519325662717,,,,,-0.5115151515174806
2024-03-18 13:03:00+00:00,2024-03-18 22:03:00+09:00,38778.9,38780.9,38775.9,38778.4,49,-103.87912875385882,,,,,-0.8551515151509391
2024-03-18 13:04:00+00:00,2024-03-18 22:04:00+09:00,38778.9,38785.4,38778.9,38784.4,36,4.990889121216465,,,1.0,,-0.6521212121205638
2024-03-18 13:05:00+00:00,2024-03-18 22:05:00+09:00,38784.9,38784.9,38779.9,38784.4,41,14.741115094339719,,,,,-0.27818181818084153
2024-03-18 13:06:00+00:00,2024-03-18 22:06:00+09:00,38785.4,38788.0,38781.5,38783.5,36,-0.19202879975930565,,,,1.0,-0.2248484848463339
2024-03-18 13:07:00+00:00,2024-03-18 22:07:00+09:00,38782.5,38782.5,38779.5,38782.0,26,-30.970369805831925,,,,,-0.4412121212118445
2024-03-18 13:08:00+00:00,2024-03-18 22:08:00+09:00,38782.5,38789.5,38782.5,38788.5,26,99.2036711174061,,,1.0,,-0.07575757575854829
2024-03-18 13:09:00+00:00,2024-03-18 22:09:00+09:00,38789.5,38791.5,38786.5,38787.5,33,88.09911474270245,,,,,0.3260606060602819
2024-03-18 13:10:00+00:00,2024-03-18 22:10:00+09:00,38788.5,38795.0,38787.5,38794.0,53,247.55131921485645,247.55131921485645,,,,1.2430303030295689
2024-03-18 13:11:00+00:00,2024-03-18 22:11:00+09:00,38794.5,38795.1,38789.5,38793.0,32,191.0348890955204,,,,,1.6175757575773735
2024-03-18 13:12:00+00:00,2024-03-18 22:12:00+09:00,38793.5,38795.5,38792.5,38794.5,33,178.34057458529637,,,,,1.6460606060598224
2024-03-18 13:13:00+00:00,2024-03-18 22:13:00+09:00,38794.0,38798.0,38793.5,38794.5,37,133.46185962078624,,,,,1.4793939393936884
2024-03-18 13:14:00+00:00,2024-03-18 22:14:00+09:00,38794.0,38795.5,38792.5,38793.5,29,90.90128787663748,,,,,1.4630303030323657
2024-03-18 13:15:00+00:00,2024-03-18 22:15:00+09:00,38793.0,38797.0,38792.5,38796.0,36,117.35017436844892,,,,,1.472727272729353
2024-03-18 13:16:00+00:00,2024-03-18 22:16:00+09:00,38795.5,38797.1,38794.5,38796.6,51,96.39560508534623,,,,,1.314545454544904
2024-03-18 13:17:00+00:00,2024-03-18 22:17:00+09:00,38797.1,38802.5,38794.6,38801.5,30,144.47282985792455,,,,,1.1648484848473126
2024-03-18 13:18:00+00:00,2024-03-18 22:18:00+09:00,38802.0,38802.6,38797.5,38800.5,33,95.57959724428461,,,,,1.1575757575757573
2024-03-18 13:19:00+00:00,2024-03-18 22:19:00+09:00,38799.0,38799.0,38791.5,38792.5,54,-56.56836688043722,,,,1.0,0.5018181818192003
2024-03-18 13:20:00+00:00,2024-03-18 22:20:00+09:00,38793.0,38798.5,38792.5,38797.5,48,26.438251662815944,,,1.0,,0.491515151515424
2024-03-18 13:21:00+00:00,2024-03-18 22:21:00+09:00,38797.0,38799.5,38794.0,38794.0,44,-37.67167979930029,,,,1.0,0.18121212121527847
2024-03-18 13:22:00+00:00,2024-03-18 22:22:00+09:00,38794.5,38795.0,38791.5,38791.5,22,-77.33010948902482,,,,,-0.17757575757368246
2024-03-18 13:23:00+00:00,2024-03-18 22:23:00+09:00,38791.0,38795.5,38788.5,38792.5,55,-56.005248657096686,,,,,-0.44545454545247165
2024-03-18 13:24:00+00:00,2024-03-18 22:24:00+09:00,38793.5,38800.5,38791.0,38799.5,68,57.340420394605786,,,1.0,,-0.3739393939397224
2024-03-18 13:25:00+00:00,2024-03-18 22:25:00+09:00,38801.5,38817.3,38801.5,38804.3,88,119.07922382895902,,,,,0.053333333332783645
2024-03-18 13:26:00+00:00,2024-03-18 22:26:00+09:00,38809.3,38809.3,38803.3,38805.3,54,113.145053392428,,,,,0.47454545454731245
2024-03-18 13:27:00+00:00,2024-03-18 22:27:00+09:00,38805.8,38813.3,38802.3,38812.8,64,185.9715884276993,,,,,1.5260606060608437
2024-03-18 13:28:00+00:00,2024-03-18 22:28:00+09:00,38813.8,38823.3,38809.3,38809.3,70,118.63656342840878,,,,,2.1830303030301166
2024-03-18 13:29:00+00:00,2024-03-18 22:29:00+09:00,38811.3,38847.8,38809.3,38846.8,187,356.2951285319885,356.2951285319885,,,,4.245454545454465
2024-03-18 13:30:00+00:00,2024-03-18 22:30:00+09:00,38846.3,38871.3,38826.3,38831.8,425,175.64992869709843,,,,,5.164848484847029
2024-03-18 13:31:00+00:00,2024-03-18 22:31:00+09:00,38832.8,38870.8,38830.3,38850.3,392,227.9074256586916,,,,,6.444242424242995
2024-03-18 13:32:00+00:00,2024-03-18 22:32:00+09:00,38846.8,38863.8,38840.8,38863.8,376,221.96245994242392,,,,,7.610909090909382
2024-03-18 13:33:00+00:00,2024-03-18 22:33:00+09:00,38861.3,38880.8,38850.8,38877.3,291,208.59750963866134,,,,,8.704242424243082
2024-03-18 13:34:00+00:00,2024-03-18 22:34:00+09:00,38877.8,38881.3,38852.8,38858.3,287,91.76370485747381,,,,,8.199999999999743
2024-03-18 13:35:00+00:00,2024-03-18 22:35:00+09:00,38856.8,38859.3,38820.8,38820.8,298,-69.03673961435217,,,,1.0,5.257575757575844
2024-03-18 13:36:00+00:00,2024-03-18 22:36:00+09:00,38821.3,38827.3,38811.3,38816.3,261,-92.25783057473811,,,,,1.9363636363622212
2024-03-18 13:37:00+00:00,2024-03-18 22:37:00+09:00,38819.8,38827.3,38811.8,38824.8,251,-62.30833655295231,,,,,-0.5545454545473499
2024-03-18 13:38:00+00:00,2024-03-18 22:38:00+09:00,38827.3,38837.3,38823.8,38834.3,222,-33.18133548466369,,,,,-2.906060606059658
2024-03-18 13:39:00+00:00,2024-03-18 22:39:00+09:00,38832.8,38835.3,38789.3,38791.3,264,-186.1930010723738,,-186.1930010723738,,,-5.406060606060289
2024-03-18 13:40:00+00:00,2024-03-18 22:40:00+09:00,38792.3,38826.8,38792.3,38823.3,258,-52.02317807492759,,,,,-6.48787878787836
2024-03-18 13:41:00+00:00,2024-03-18 22:41:00+09:00,38824.3,38836.3,38823.3,38827.3,257,-26.401285779911216,,,,,-6.015151515151846
2024-03-18 13:42:00+00:00,2024-03-18 22:42:00+09:00,38828.3,38837.3,38823.3,38827.3,211,-11.584623458381293,,,,,-4.363636363636094
2024-03-18 13:43:00+00:00,2024-03-18 22:43:00+09:00,38827.8,38835.3,38818.3,38835.3,197,39.13053261442463,,,1.0,,-0.9333333333340575
2024-03-18 13:44:00+00:00,2024-03-18 22:44:00+09:00,38836.3,38842.3,38811.3,38812.3,207,-38.02395239174983,,,,1.0,0.4848484848485028
2024-03-18 13:45:00+00:00,2024-03-18 22:45:00+09:00,38815.8,38820.8,38805.8,38808.3,250,-50.440084107632686,,,,,-0.2575757575745819
2024-03-18 13:46:00+00:00,2024-03-18 22:46:00+09:00,38808.8,38813.3,38785.8,38788.8,224,-123.10616652085875,,,,,-2.2121212121184928
2024-03-18 13:47:00+00:00,2024-03-18 22:47:00+09:00,38788.3,38790.3,38766.8,38775.8,226,-156.62825575811246,,-156.62825575811246,,,-3.9757575757561714
2024-03-18 13:48:00+00:00,2024-03-18 22:48:00+09:00,38775.3,38783.3,38768.3,38772.3,212,-141.87550874146598,,,,,-4.70303030303108
2024-03-18 13:49:00+00:00,2024-03-18 22:49:00+09:00,38771.8,38788.8,38771.3,38788.8,225,-71.86810950597224,,,,,-6.645454545453434
2024-03-18 13:50:00+00:00,2024-03-18 22:50:00+09:00,38787.3,38794.3,38779.8,38783.3,231,-77.35212219348377,,,,,-6.724242424240756
2024-03-18 13:51:00+00:00,2024-03-18 22:51:00+09:00,38782.3,38784.3,38772.3,38779.3,245,-72.99316426015943,,,,,-6.2696969696955
2024-03-18 13:52:00+00:00,2024-03-18 22:52:00+09:00,38778.8,38799.4,38774.3,38798.9,243,18.817184786430197,,,1.0,,-4.16424242424085
2024-03-18 13:53:00+00:00,2024-03-18 22:53:00+09:00,38798.4,38801.9,38791.4,38801.4,242,43.12168119817368,,,,,-1.044848484848334
2024-03-18 13:54:00+00:00,2024-03-18 22:54:00+09:00,38800.9,38800.9,38783.9,38792.9,235,16.122348877601915,,,,,0.4884848484840649
2024-03-18 13:55:00+00:00,2024-03-18 22:55:00+09:00,38794.9,38799.4,38782.9,38788.4,211,5.765250255151226,,,,,1.7448484848492003
2024-03-18 13:56:00+00:00,2024-03-18 22:56:00+09:00,38789.4,38801.9,38782.4,38801.4,251,53.892515074727484,,,,,2.651515151514711
2024-03-18 13:57:00+00:00,2024-03-18 22:57:00+09:00,38799.9,38801.4,38777.9,38792.9,266,11.991753510461054,,,,,2.075151515152695
2024-03-18 13:58:00+00:00,2024-03-18 22:58:00+09:00,38791.9,38800.9,38781.9,38800.9,217,32.96221626072065,,,,,1.4945454545453118
2024-03-18 13:59:00+00:00,2024-03-18 22:59:00+09:00,38800.4,38804.4,38793.9,38801.8,223,31.493079926991108,,,,,1.7163636363641654
2024-03-18 14:00:00+00:00,2024-03-18 23:00:00+09:00,38800.3,38805.8,38788.3,38800.8,285,20.248509594439238,,,,,1.3593939393942784
2024-03-18 14:01:00+00:00,2024-03-18 23:01:00+09:00,38801.8,38812.8,38798.3,38806.8,253,33.78755142629933,,,,,0.850909090910743
2024-03-18 14:02:00+00:00,2024-03-18 23:02:00+09:00,38806.3,38810.6,38798.3,38808.1,244,35.645779045595624,,,,,1.3866666666687522
2024-03-18 14:03:00+00:00,2024-03-18 23:03:00+09:00,38809.1,38814.6,38804.1,38807.1,244,29.327430525222464,,,,,1.9230303030326887
2024-03-18 14:04:00+00:00,2024-03-18 23:04:00+09:00,38807.6,38816.6,38800.6,38814.1,217,49.96754361247625,,,,,2.20545454545545
2024-03-18 14:05:00+00:00,2024-03-18 23:05:00+09:00,38815.6,38827.1,38808.7,38811.7,225,30.09796576789397,,,,,1.7999999999984722
2024-03-18 14:06:00+00:00,2024-03-18 23:06:00+09:00,38812.2,38828.2,38811.2,38828.2,184,87.98402786066033,,,,,2.87878787878777
2024-03-18 14:07:00+00:00,2024-03-18 23:07:00+09:00,38828.7,38834.7,38818.7,38820.2,221,42.89336076885355,,,,,2.6296969696974593
2024-03-18 14:08:00+00:00,2024-03-18 23:08:00+09:00,38819.2,38839.2,38819.2,38836.2,201,94.14448860073266,,,,,3.455757575757006
2024-03-18 14:09:00+00:00,2024-03-18 23:09:00+09:00,38836.7,38846.7,38835.2,38842.2,186,102.90241257382964,,,,,4.241212121212114
2024-03-18 14:10:00+00:00,2024-03-18 23:10:00+09:00,38841.7,38855.2,38836.7,38854.8,196,129.2000394906992,,,,,5.157575757575906
2024-03-18 14:11:00+00:00,2024-03-18 23:11:00+09:00,38855.3,38861.2,38848.7,38851.7,208,98.21305180456216,,,,,5.650303030302322
2024-03-18 14:12:00+00:00,2024-03-18 23:12:00+09:00,38852.7,38865.3,38851.7,38862.8,201,121.23971650712329,,,,,6.290909090908979
2024-03-18 14:13:00+00:00,2024-03-18 23:13:00+09:00,38863.3,38865.8,38846.8,38852.8,153,65.63294466009216,,,,,5.656363636363316
2024-03-18 14:14:00+00:00,2024-03-18 23:14:00+09:00,38852.3,38852.8,38835.8,38842.8,209,10.821463543333065,,,,,4.389090909092787
2024-03-18 14:15:00+00:00,2024-03-18 23:15:00+09:00,38843.8,38854.3,38838.8,38840.3,186,-12.556142228951353,,,,1.0,2.4775757575778834
2024-03-18 14:16:00+00:00,2024-03-18 23:16:00+09:00,38841.8,38843.8,38828.3,38831.3,175,-52.501107451217635,,,,,0.8284848484841163
2024-03-18 14:17:00+00:00,2024-03-18 23:17:00+09:00,38832.3,38842.3,38830.8,38838.8,161,-27.934519940123064,,,,,-0.982424242422766
2024-03-18 14:18:00+00:00,2024-03-18 23:18:00+09:00,38838.3,38841.3,38831.8,38840.8,152,-21.243378383688547,,,,,-1.8430303030296344
2024-03-18 14:19:00+00:00,2024-03-18 23:19:00+09:00,38839.3,38853.8,38837.8,38852.8,170,24.51397299262758,,,1.0,,-1.704848484848535
2024-03-18 14:20:00+00:00,2024-03-18 23:20:00+09:00,38854.8,38860.8,38853.8,38856.8,160,38.977369325246976,,,,,-0.6369696969667855
2024-03-18 14:21:00+00:00,2024-03-18 23:21:00+09:00,38855.8,38857.3,38841.3,38845.3,162,-4.553594557856658,,,,1.0,-0.4272727272720751
2024-03-18 14:22:00+00:00,2024-03-18 23:22:00+09:00,38844.8,38852.8,38844.8,38850.9,176,21.903172863730713,,,1.0,,0.9054545454540877
2024-03-18 14:23:00+00:00,2024-03-18 23:23:00+09:00,38850.4,38863.3,38846.3,38859.9,163,52.68533115260365,,,,,2.2066666666655803
2024-03-18 14:24:00+00:00,2024-03-18 23:24:00+09:00,38859.8,38878.8,38859.3,38877.8,176,101.2458451046453,,,,,3.731515151515863
2024-03-18 14:25:00+00:00,2024-03-18 23:25:00+09:00,38878.8,38888.3,38872.2,38878.8,224,86.78688848072565,,,,,4.719999999999623
2024-03-18 14:26:00+00:00,2024-03-18 23:26:00+09:00,38879.8,38889.7,38875.7,38879.7,216,71.31045433699472,,,,,4.69090909090823
2024-03-18 14:27:00+00:00,2024-03-18 23:27:00+09:00,38879.2,38884.2,38869.5,38872.0,184,34.97469775021062,,,,,4.155151515151945
2024-03-18 14:28:00+00:00,2024-03-18 23:28:00+09:00,38872.5,38880.5,38866.5,38877.5,173,41.43500135074928,,,,,3.6503030303031094
2024-03-18 14:29:00+00:00,2024-03-18 23:29:00+09:00,38878.0,38878.5,38855.0,38860.5,198,-18.392357198402927,,,,1.0,2.5733333333320236
2024-03-18 14:30:00+00:00,2024-03-18 23:30:00+09:00,38859.5,38869.6,38857.5,38865.6,182,-4.148456420089354,,,,,1.9478787878795756
2024-03-18 14:31:00+00:00,2024-03-18 23:31:00+09:00,38866.6,38867.1,38854.6,38862.6,204,-21.212637167361,,,,,0.28545454545412074
2024-03-18 14:32:00+00:00,2024-03-18 23:32:00+09:00,38863.6,38869.1,38857.6,38860.1,181,-33.88203615031916,,,,,-1.3496969696972911
2024-03-18 14:33:00+00:00,2024-03-18 23:33:00+09:00,38859.6,38869.6,38858.6,38869.6,175,-2.9858130714601097,,,,,-1.9781818181828223
2024-03-18 14:34:00+00:00,2024-03-18 23:34:00+09:00,38870.1,38872.1,38864.6,38865.6,125,-13.441373197812439,,,,,-1.7490909090906894
2024-03-18 14:35:00+00:00,2024-03-18 23:35:00+09:00,38866.1,38866.6,38855.6,38857.1,155,-38.827606675012014,,,,,-1.769090909091884
2024-03-18 14:36:00+00:00,2024-03-18 23:36:00+09:00,38857.6,38866.1,38850.6,38865.6,148,-0.08005700846621364,,,,,-1.0024242424235297
2024-03-18 14:37:00+00:00,2024-03-18 23:37:00+09:00,38864.6,38872.6,38863.6,38869.6,141,17.630125976802624,,,1.0,,-0.360000000000384
2024-03-18 14:38:00+00:00,2024-03-18 23:38:00+09:00,38869.1,38874.6,38863.6,38869.6,135,21.667892440248668,,,,,0.6781818181831837
2024-03-18 14:39:00+00:00,2024-03-18 23:39:00+09:00,38870.6,38870.6,38859.6,38862.1,150,-12.018648893613642,,,,1.0,0.26969696969700124
