,time,open,high,low,close,tick_volume,spread,real_volume
336,2023-10-30 06:36:00,32501.7,32502.2,32500.2,32500.7,34,32,0
337,2023-10-30 06:37:00,32501.2,32501.7,32499.7,32501.2,27,31,0
338,2023-10-30 06:38:00,32500.7,32502.3,32499.7,32499.7,25,40,0
339,2023-10-30 06:39:00,32499.2,32499.8,32498.3,32498.7,32,40,0
340,2023-10-30 06:40:00,32498.2,32500.8,32497.8,32499.8,24,40,0
341,2023-10-30 06:41:00,32499.3,32500.3,32498.3,32498.3,13,29,0
342,2023-10-30 06:42:00,32497.8,32499.8,32497.3,32499.8,19,29,0
343,2023-10-30 06:43:00,32499.3,32499.3,32496.8,32497.3,22,35,0
344,2023-10-30 06:44:00,32496.8,32498.8,32495.3,32498.2,36,35,0
345,2023-10-30 06:45:00,32497.7,32498.3,32496.8,32497.8,28,35,0
346,2023-10-30 06:46:00,32497.3,32497.3,32495.3,32495.3,13,35,0
347,2023-10-30 06:47:00,32495.8,32497.3,32495.3,32497.3,9,30,0
348,2023-10-30 06:48:00,32497.3,32498.8,32497.3,32498.3,30,29,0
349,2023-10-30 06:49:00,32498.3,32498.3,32496.8,32496.9,17,34,0
350,2023-10-30 06:50:00,32496.4,32499.4,32496.4,32498.4,22,28,0
351,2023-10-30 06:51:00,32498.9,32500.8,32498.9,32500.8,22,38,0
352,2023-10-30 06:52:00,32500.3,32501.8,32499.8,32500.8,26,39,0
353,2023-10-30 06:53:00,32500.3,32503.4,32500.3,32502.4,12,28,0
354,2023-10-30 06:54:00,32502.4,32502.4,32500.8,32501.3,13,28,0
355,2023-10-30 06:55:00,32500.8,32500.8,32498.8,32500.3,29,29,0
356,2023-10-30 06:56:00,32499.8,32499.8,32496.8,32498.3,24,34,0
357,2023-10-30 06:57:00,32498.8,32499.3,32498.3,32499.3,13,40,0
358,2023-10-30 06:58:00,32499.3,32499.3,32497.8,32498.8,17,30,0
359,2023-10-30 06:59:00,32498.3,32498.8,32497.8,32498.3,7,39,0
360,2023-10-30 07:00:00,32497.8,32497.8,32494.3,32494.3,13,29,0
361,2023-10-30 07:01:00,32494.3,32496.8,32493.8,32493.8,18,29,0
362,2023-10-30 07:02:00,32493.3,32493.8,32493.3,32493.8,2,39,0
363,2023-10-30 07:03:00,32493.8,32494.4,32491.8,32491.8,13,34,0
364,2023-10-30 07:04:00,32491.9,32492.4,32490.3,32492.3,15,29,0
365,2023-10-30 07:05:00,32491.8,32491.9,32490.3,32490.3,16,29,0
366,2023-10-30 07:06:00,32490.8,32491.3,32488.8,32490.3,18,29,0
367,2023-10-30 07:07:00,32490.3,32491.3,32488.8,32488.8,23,34,0
368,2023-10-30 07:08:00,32488.3,32490.3,32488.3,32488.3,19,30,0
369,2023-10-30 07:09:00,32487.8,32487.8,32486.7,32487.3,18,35,0
370,2023-10-30 07:10:00,32487.8,32490.8,32487.3,32489.3,17,30,0
371,2023-10-30 07:11:00,32489.8,32490.3,32488.3,32489.3,20,29,0
372,2023-10-30 07:12:00,32489.3,32489.3,32486.8,32487.3,20,34,0
373,2023-10-30 07:13:00,32486.8,32486.8,32485.3,32485.8,18,30,0
374,2023-10-30 07:14:00,32485.3,32487.3,32485.3,32486.3,7,34,0
375,2023-10-30 07:15:00,32486.8,32487.3,32483.8,32487.3,20,29,0
376,2023-10-30 07:16:00,32487.4,32487.4,32485.4,32485.4,7,38,0
377,2023-10-30 07:17:00,32485.4,32486.4,32485.4,32485.4,3,28,0
378,2023-10-30 07:18:00,32484.9,32486.9,32483.9,32485.9,15,33,0
379,2023-10-30 07:19:00,32485.4,32487.3,32485.4,32486.3,12,28,0
380,2023-10-30 07:20:00,32486.3,32487.9,32485.3,32487.4,24,29,0
381,2023-10-30 07:21:00,32487.9,32487.9,32487.4,32487.9,3,38,0
382,2023-10-30 07:22:00,32488.4,32488.4,32487.4,32487.4,7,37,0
383,2023-10-30 07:23:00,32487.4,32487.4,32485.4,32486.4,20,28,0
384,2023-10-30 07:24:00,32486.5,32487.5,32486.4,32487.4,22,32,0
385,2023-10-30 07:25:00,32486.9,32487.4,32485.4,32486.4,21,28,0
386,2023-10-30 07:26:00,32485.9,32486.8,32485.3,32486.3,14,38,0
387,2023-10-30 07:27:00,32485.8,32487.3,32484.3,32486.3,18,29,0
388,2023-10-30 07:28:00,32486.3,32487.3,32485.7,32485.7,33,30,0
389,2023-10-30 07:29:00,32485.2,32486.3,32484.3,32484.3,27,30,0
390,2023-10-30 07:30:00,32483.8,32487.7,32481.2,32486.7,36,30,0
391,2023-10-30 07:31:00,32486.2,32486.2,32484.7,32485.2,17,41,0
392,2023-10-30 07:32:00,32485.2,32485.2,32481.2,32482.2,15,32,0
393,2023-10-30 07:33:00,32481.7,32482.8,32481.7,32482.7,21,40,0
394,2023-10-30 07:34:00,32482.2,32483.2,32482.2,32482.2,14,35,0
395,2023-10-30 07:35:00,32481.7,32482.3,32480.3,32480.3,13,34,0
396,2023-10-30 07:36:00,32480.3,32480.3,32476.3,32476.8,29,29,0
397,2023-10-30 07:37:00,32476.8,32481.3,32475.3,32480.8,33,29,0
398,2023-10-30 07:38:00,32481.3,32483.3,32481.3,32483.2,19,35,0
399,2023-10-30 07:39:00,32483.7,32488.7,32483.2,32488.2,28,31,0
400,2023-10-30 07:40:00,32488.7,32489.2,32487.7,32488.2,23,31,0
401,2023-10-30 07:41:00,32487.7,32489.2,32487.7,32487.7,16,31,0
402,2023-10-30 07:42:00,32487.2,32490.2,32486.7,32489.7,29,16,0
403,2023-10-30 07:43:00,32490.2,32490.2,32487.7,32487.7,10,37,0
404,2023-10-30 07:44:00,32487.7,32489.3,32486.3,32489.2,27,30,0
405,2023-10-30 07:45:00,32489.2,32490.2,32486.7,32489.2,25,31,0
406,2023-10-30 07:46:00,32489.7,32489.7,32489.2,32489.2,14,41,0
407,2023-10-30 07:47:00,32489.7,32490.2,32488.2,32488.7,29,40,0
408,2023-10-30 07:48:00,32488.8,32489.3,32487.8,32488.3,18,39,0
409,2023-10-30 07:49:00,32488.8,32490.8,32488.8,32490.3,14,39,0
410,2023-10-30 07:50:00,32489.8,32490.8,32489.4,32489.4,6,38,0
411,2023-10-30 07:51:00,32489.4,32490.4,32488.9,32490.4,15,32,0
412,2023-10-30 07:52:00,32490.4,32491.9,32490.4,32491.9,28,28,0
413,2023-10-30 07:53:00,32491.4,32491.4,32489.9,32490.4,17,28,0
414,2023-10-30 07:54:00,32489.9,32491.4,32489.9,32491.4,6,37,0
415,2023-10-30 07:55:00,32491.9,32493.4,32488.3,32488.3,20,28,0
416,2023-10-30 07:56:00,32488.8,32489.3,32487.8,32487.8,30,34,0
417,2023-10-30 07:57:00,32488.3,32488.8,32486.8,32487.8,21,29,0
418,2023-10-30 07:58:00,32487.3,32488.8,32487.3,32488.8,17,35,0
419,2023-10-30 07:59:00,32488.3,32488.3,32486.8,32488.3,7,25,0
420,2023-10-30 08:00:00,32488.8,32492.2,32487.2,32491.7,67,31,0
421,2023-10-30 08:01:00,32491.2,32492.7,32487.7,32488.7,22,32,0
422,2023-10-30 08:02:00,32489.2,32489.2,32486.2,32487.7,33,32,0
423,2023-10-30 08:03:00,32487.7,32490.2,32487.6,32489.6,38,32,0
424,2023-10-30 08:04:00,32490.1,32491.1,32489.1,32490.6,32,33,0
425,2023-10-30 08:05:00,32490.6,32492.2,32490.6,32491.7,21,33,0
426,2023-10-30 08:06:00,32491.7,32491.7,32489.6,32489.6,39,32,0
427,2023-10-30 08:07:00,32489.1,32492.2,32488.6,32490.6,30,32,0
428,2023-10-30 08:08:00,32490.6,32491.7,32487.6,32488.6,39,33,0
429,2023-10-30 08:09:00,32489.1,32490.1,32485.1,32485.6,45,33,0
430,2023-10-30 08:10:00,32486.1,32489.6,32485.6,32486.6,41,34,0
431,2023-10-30 08:11:00,32486.1,32487.6,32483.1,32485.6,25,34,0
432,2023-10-30 08:12:00,32485.6,32490.6,32485.6,32490.1,40,34,0
433,2023-10-30 08:13:00,32490.1,32492.1,32487.6,32492.1,24,34,0
434,2023-10-30 08:14:00,32491.6,32492.6,32489.1,32490.6,29,34,0
435,2023-10-30 08:15:00,32491.1,32494.1,32491.1,32494.1,19,38,0
436,2023-10-30 08:16:00,32494.6,32494.6,32493.2,32493.7,12,37,0
437,2023-10-30 08:17:00,32493.7,32493.7,32490.7,32493.7,21,31,0
438,2023-10-30 08:18:00,32494.2,32496.2,32494.2,32494.2,17,32,0
439,2023-10-30 08:19:00,32494.2,32496.2,32494.2,32495.7,36,36,0
440,2023-10-30 08:20:00,32495.2,32496.7,32493.7,32494.7,46,31,0
441,2023-10-30 08:21:00,32494.2,32495.7,32493.2,32495.6,33,32,0
442,2023-10-30 08:22:00,32495.6,32495.6,32493.1,32494.6,26,33,0
443,2023-10-30 08:23:00,32494.1,32495.6,32493.6,32494.1,32,33,0
444,2023-10-30 08:24:00,32494.6,32495.6,32493.6,32494.1,25,33,0
445,2023-10-30 08:25:00,32494.1,32498.1,32494.1,32498.1,40,33,0
446,2023-10-30 08:26:00,32498.6,32504.2,32498.6,32503.7,29,37,0
447,2023-10-30 08:27:00,32504.2,32504.2,32501.2,32501.7,28,32,0
448,2023-10-30 08:28:00,32501.2,32501.2,32497.6,32498.6,56,32,0
449,2023-10-30 08:29:00,32499.1,32500.2,32497.6,32499.7,27,37,0
450,2023-10-30 08:30:00,32500.2,32501.7,32498.7,32498.7,33,32,0
451,2023-10-30 08:31:00,32499.2,32501.2,32496.2,32497.2,22,27,0
452,2023-10-30 08:32:00,32497.2,32499.2,32496.7,32497.7,26,32,0
453,2023-10-30 08:33:00,32498.2,32501.2,32498.2,32500.8,21,35,0
454,2023-10-30 08:34:00,32500.3,32501.3,32499.3,32500.8,40,35,0
455,2023-10-30 08:35:00,32501.3,32502.3,32500.8,32501.8,21,30,0
456,2023-10-30 08:36:00,32502.3,32503.3,32500.8,32500.8,22,34,0
457,2023-10-30 08:37:00,32500.9,32501.9,32499.8,32500.8,33,33,0
458,2023-10-30 08:38:00,32500.3,32501.8,32500.3,32500.3,19,34,0
459,2023-10-30 08:39:00,32500.8,32501.3,32499.8,32500.3,18,29,0
460,2023-10-30 08:40:00,32499.8,32502.3,32499.8,32501.8,34,34,0
461,2023-10-30 08:41:00,32501.3,32502.3,32500.3,32500.8,17,30,0
462,2023-10-30 08:42:00,32500.8,32503.3,32500.8,32501.8,21,23,0
463,2023-10-30 08:43:00,32501.8,32502.8,32500.8,32501.8,20,34,0
464,2023-10-30 08:44:00,32501.3,32501.8,32500.3,32500.8,17,29,0
465,2023-10-30 08:45:00,32501.3,32504.4,32501.3,32504.4,19,33,0
466,2023-10-30 08:46:00,32504.4,32504.4,32501.3,32501.3,33,28,0
467,2023-10-30 08:47:00,32501.8,32501.8,32500.3,32500.3,23,35,0
468,2023-10-30 08:48:00,32500.3,32501.8,32500.3,32500.8,14,29,0
469,2023-10-30 08:49:00,32500.3,32501.3,32500.3,32501.3,13,34,0
470,2023-10-30 08:50:00,32500.8,32505.3,32500.8,32505.3,27,33,0
471,2023-10-30 08:51:00,32505.3,32505.3,32501.3,32501.3,22,29,0
472,2023-10-30 08:52:00,32501.8,32502.9,32500.8,32502.9,17,33,0
473,2023-10-30 08:53:00,32503.4,32503.4,32501.9,32501.9,12,33,0
474,2023-10-30 08:54:00,32501.9,32502.9,32500.9,32501.8,24,28,0
475,2023-10-30 08:55:00,32501.3,32502.3,32500.3,32500.4,18,34,0
476,2023-10-30 08:56:00,32500.9,32501.9,32499.4,32501.9,29,32,0
477,2023-10-30 08:57:00,32501.9,32502.8,32500.4,32502.3,22,28,0
478,2023-10-30 08:58:00,32501.8,32502.3,32500.8,32502.3,12,34,0
479,2023-10-30 08:59:00,32501.8,32505.3,32501.8,32504.3,26,29,0
480,2023-10-30 09:00:00,32504.8,32512.9,32504.4,32512.9,33,27,0
481,2023-10-30 09:01:00,32512.9,32518.4,32511.9,32517.4,37,27,0
482,2023-10-30 09:02:00,32517.4,32519.4,32516.4,32519.4,39,27,0
483,2023-10-30 09:03:00,32519.4,32519.4,32514.9,32514.9,35,32,0
484,2023-10-30 09:04:00,32514.9,32514.9,32511.4,32511.9,28,27,0
485,2023-10-30 09:05:00,32511.9,32512.4,32509.9,32511.4,39,32,0
486,2023-10-30 09:06:00,32511.4,32511.4,32507.9,32508.4,31,32,0
487,2023-10-30 09:07:00,32508.4,32510.4,32508.4,32509.4,34,32,0
488,2023-10-30 09:08:00,32509.4,32510.9,32509.4,32510.4,21,32,0
489,2023-10-30 09:09:00,32510.4,32512.9,32508.9,32511.9,24,27,0
490,2023-10-30 09:10:00,32511.9,32512.4,32510.4,32510.4,16,32,0
491,2023-10-30 09:11:00,32510.4,32510.9,32509.9,32510.4,11,32,0
492,2023-10-30 09:12:00,32510.4,32515.4,32510.4,32514.9,22,32,0
493,2023-10-30 09:13:00,32514.9,32514.9,32512.9,32513.9,17,32,0
494,2023-10-30 09:14:00,32513.9,32514.9,32512.9,32514.4,19,32,0
495,2023-10-30 09:15:00,32514.4,32515.9,32512.9,32514.4,23,32,0
496,2023-10-30 09:16:00,32514.4,32515.9,32514.4,32515.4,7,32,0
497,2023-10-30 09:17:00,32515.4,32515.4,32513.9,32515.4,9,32,0
498,2023-10-30 09:18:00,32515.4,32517.4,32513.9,32514.9,22,32,0
499,2023-10-30 09:19:00,32514.9,32514.9,32513.9,32513.9,15,32,0
500,2023-10-30 09:20:00,32513.9,32515.9,32513.9,32514.4,10,33,0
501,2023-10-30 09:21:00,32514.4,32515.4,32512.9,32515.4,18,28,0
502,2023-10-30 09:22:00,32515.4,32517.4,32514.9,32517.4,17,33,0
503,2023-10-30 09:23:00,32517.4,32519.4,32515.9,32516.9,29,28,0
504,2023-10-30 09:24:00,32516.9,32522.9,32516.9,32519.9,31,18,0
505,2023-10-30 09:25:00,32519.9,32521.4,32517.9,32520.9,20,23,0
506,2023-10-30 09:26:00,32520.9,32522.4,32518.9,32518.9,27,33,0
507,2023-10-30 09:27:00,32518.9,32519.4,32518.4,32519.4,22,33,0
508,2023-10-30 09:28:00,32519.4,32524.4,32518.9,32522.3,42,18,0
509,2023-10-30 09:29:00,32522.3,32524.3,32519.5,32521.0,33,11,0
510,2023-10-30 09:30:00,32521.0,32525.0,32518.0,32524.4,66,5,0
511,2023-10-30 09:31:00,32524.4,32530.9,32524.4,32525.4,57,27,0
512,2023-10-30 09:32:00,32525.4,32529.4,32525.4,32525.4,27,27,0
513,2023-10-30 09:33:00,32525.4,32527.9,32525.4,32526.9,20,36,0
514,2023-10-30 09:34:00,32526.9,32534.9,32526.4,32531.9,81,31,0
515,2023-10-30 09:35:00,32531.9,32537.0,32528.9,32536.0,49,32,0
516,2023-10-30 09:36:00,32536.0,32536.5,32533.0,32534.6,28,28,0
517,2023-10-30 09:37:00,32534.6,32534.6,32532.1,32532.6,26,28,0
518,2023-10-30 09:38:00,32532.6,32534.1,32531.6,32533.6,17,28,0
519,2023-10-30 09:39:00,32533.6,32533.6,32531.1,32533.1,25,17,0
520,2023-10-30 09:40:00,32533.1,32537.1,32533.1,32535.1,22,27,0
521,2023-10-30 09:41:00,32535.1,32536.1,32534.6,32536.1,22,27,0
522,2023-10-30 09:42:00,32536.1,32536.6,32533.6,32534.6,25,27,0
523,2023-10-30 09:43:00,32534.6,32536.6,32534.6,32536.1,12,32,0
524,2023-10-30 09:44:00,32536.1,32536.6,32532.1,32532.6,23,32,0
525,2023-10-30 09:45:00,32532.6,32532.6,32526.1,32526.1,34,22,0
526,2023-10-30 09:46:00,32526.1,32527.6,32526.1,32526.6,16,32,0
527,2023-10-30 09:47:00,32526.6,32527.6,32526.1,32526.6,20,32,0
528,2023-10-30 09:48:00,32526.6,32527.6,32526.6,32527.6,11,33,0
529,2023-10-30 09:49:00,32527.6,32529.1,32527.1,32527.6,12,23,0
530,2023-10-30 09:50:00,32527.6,32527.6,32524.1,32526.6,19,33,0
531,2023-10-30 09:51:00,32526.6,32527.1,32526.1,32527.1,22,33,0
532,2023-10-30 09:52:00,32527.1,32531.6,32527.1,32530.6,22,23,0
533,2023-10-30 09:53:00,32530.6,32532.6,32529.6,32531.6,24,23,0
534,2023-10-30 09:54:00,32531.6,32535.1,32531.1,32533.6,29,33,0
535,2023-10-30 09:55:00,32533.6,32534.1,32532.6,32534.1,21,33,0
536,2023-10-30 09:56:00,32534.1,32535.6,32533.6,32534.1,18,33,0
537,2023-10-30 09:57:00,32534.1,32535.6,32534.1,32534.1,13,33,0
538,2023-10-30 09:58:00,32534.1,32534.1,32531.6,32533.1,21,33,0
539,2023-10-30 09:59:00,32533.1,32535.1,32532.6,32533.1,16,28,0
540,2023-10-30 10:00:00,32532.6,32534.6,32528.1,32529.6,73,27,0
541,2023-10-30 10:01:00,32529.6,32537.1,32529.1,32535.6,51,17,0
542,2023-10-30 10:02:00,32535.6,32536.1,32528.6,32532.1,51,27,0
543,2023-10-30 10:03:00,32532.1,32532.1,32520.5,32520.5,72,23,0
544,2023-10-30 10:04:00,32520.5,32528.5,32519.5,32527.0,54,29,0
545,2023-10-30 10:05:00,32527.0,32528.5,32523.5,32527.0,57,29,0
546,2023-10-30 10:06:00,32527.0,32538.5,32527.0,32538.0,64,24,0
547,2023-10-30 10:07:00,32538.0,32539.5,32528.4,32529.4,68,15,0
548,2023-10-30 10:08:00,32529.4,32531.4,32528.9,32530.9,64,37,0
549,2023-10-30 10:09:00,32530.9,32532.9,32529.4,32530.9,67,27,0
550,2023-10-30 10:10:00,32530.9,32532.4,32528.9,32530.4,47,31,0
551,2023-10-30 10:11:00,32530.4,32531.9,32526.9,32531.9,31,36,0
552,2023-10-30 10:12:00,32531.9,32532.0,32527.6,32527.6,29,32,0
553,2023-10-30 10:13:00,32527.6,32532.6,32527.6,32531.6,35,27,0
554,2023-10-30 10:14:00,32531.6,32538.6,32531.1,32531.6,55,22,0
555,2023-10-30 10:15:00,32531.6,32535.1,32528.6,32534.6,53,28,0
556,2023-10-30 10:16:00,32534.6,32536.6,32530.1,32530.6,46,22,0
557,2023-10-30 10:17:00,32530.6,32530.6,32524.6,32524.6,36,28,0
558,2023-10-30 10:18:00,32524.6,32526.6,32521.0,32522.0,57,28,0
559,2023-10-30 10:19:00,32522.0,32534.1,32521.5,32534.1,64,19,0
560,2023-10-30 10:20:00,32534.1,32535.6,32530.1,32531.6,31,23,0
561,2023-10-30 10:21:00,32531.6,32533.6,32529.6,32529.6,22,28,0
562,2023-10-30 10:22:00,32529.6,32532.6,32529.1,32531.6,35,28,0
563,2023-10-30 10:23:00,32531.6,32535.6,32529.6,32534.6,36,28,0
564,2023-10-30 10:24:00,32534.6,32538.1,32534.6,32534.6,49,27,0
565,2023-10-30 10:25:00,32534.6,32535.6,32531.6,32533.1,31,27,0
566,2023-10-30 10:26:00,32533.1,32533.1,32529.1,32530.6,29,27,0
567,2023-10-30 10:27:00,32530.6,32533.1,32529.1,32531.1,31,22,0
568,2023-10-30 10:28:00,32531.1,32535.6,32531.1,32534.6,32,27,0
569,2023-10-30 10:29:00,32534.6,32537.1,32530.6,32530.6,55,7,0
570,2023-10-30 10:30:00,32530.6,32537.1,32530.6,32534.1,52,28,0
571,2023-10-30 10:31:00,32534.1,32536.1,32533.6,32534.6,39,28,0
572,2023-10-30 10:32:00,32534.6,32536.1,32533.1,32534.1,52,28,0
573,2023-10-30 10:33:00,32534.1,32539.5,32534.1,32537.0,47,23,0
574,2023-10-30 10:34:00,32537.0,32544.0,32537.0,32541.5,64,19,0
575,2023-10-30 10:35:00,32541.5,32546.9,32538.5,32544.4,78,15,0
576,2023-10-30 10:36:00,32544.4,32551.9,32543.4,32549.3,80,21,0
577,2023-10-30 10:37:00,32549.3,32549.3,32544.3,32547.3,62,33,0
578,2023-10-30 10:38:00,32547.3,32549.8,32544.8,32546.3,53,23,0
579,2023-10-30 10:39:00,32546.3,32548.3,32545.8,32547.3,37,28,0
580,2023-10-30 10:40:00,32547.3,32547.3,32541.3,32545.4,48,28,0
581,2023-10-30 10:41:00,32545.4,32545.4,32540.4,32541.9,52,26,0
582,2023-10-30 10:42:00,32541.9,32545.0,32538.9,32545.0,40,30,0
583,2023-10-30 10:43:00,32545.0,32549.0,32543.5,32547.5,44,24,0
584,2023-10-30 10:44:00,32547.5,32547.5,32543.5,32544.0,30,25,0
585,2023-10-30 10:45:00,32543.5,32547.5,32542.0,32545.0,39,25,0
586,2023-10-30 10:46:00,32545.0,32551.5,32545.0,32549.5,36,29,0
587,2023-10-30 10:47:00,32549.5,32553.0,32548.5,32549.5,44,29,0
588,2023-10-30 10:48:00,32549.6,32556.1,32549.6,32554.6,61,28,0
589,2023-10-30 10:49:00,32554.6,32556.6,32551.0,32551.0,59,29,0
590,2023-10-30 10:50:00,32551.0,32558.0,32551.0,32557.0,32,28,0
591,2023-10-30 10:51:00,32557.0,32559.5,32554.5,32556.0,40,29,0
592,2023-10-30 10:52:00,32556.0,32559.5,32555.1,32555.6,52,29,0
593,2023-10-30 10:53:00,32555.6,32560.6,32555.6,32560.1,55,23,0
594,2023-10-30 10:54:00,32560.1,32564.5,32559.6,32563.5,50,23,0
595,2023-10-30 10:55:00,32563.5,32568.0,32563.5,32563.5,76,30,0
596,2023-10-30 10:56:00,32563.5,32566.0,32561.5,32565.0,49,30,0
597,2023-10-30 10:57:00,32565.0,32566.5,32564.0,32566.5,29,35,0
598,2023-10-30 10:58:00,32566.5,32567.0,32559.5,32559.5,48,24,0
599,2023-10-30 10:59:00,32559.5,32562.0,32549.5,32556.0,71,0,0
600,2023-10-30 11:00:00,32558.0,32563.3,32555.3,32556.8,188,20,0
601,2023-10-30 11:01:00,32556.8,32565.3,32550.3,32564.3,136,28,0
602,2023-10-30 11:02:00,32564.3,32570.3,32550.8,32553.3,174,23,0
603,2023-10-30 11:03:00,32553.3,32559.3,32549.3,32549.8,153,23,0
604,2023-10-30 11:04:00,32549.8,32553.3,32547.3,32548.3,75,33,0
605,2023-10-30 11:05:00,32548.3,32564.8,32548.3,32557.3,130,18,0
606,2023-10-30 11:06:00,32557.3,32558.3,32549.3,32554.3,136,23,0
607,2023-10-30 11:07:00,32554.3,32558.3,32547.3,32549.3,114,28,0
608,2023-10-30 11:08:00,32549.3,32552.3,32539.3,32539.3,140,28,0
609,2023-10-30 11:09:00,32539.3,32548.8,32537.3,32545.3,123,23,0
610,2023-10-30 11:10:00,32545.3,32551.8,32542.3,32551.3,109,23,0
611,2023-10-30 11:11:00,32551.3,32557.3,32550.8,32554.3,142,23,0
612,2023-10-30 11:12:00,32554.3,32562.3,32553.3,32560.3,140,23,0
613,2023-10-30 11:13:00,32560.3,32561.8,32555.3,32555.3,139,18,0
614,2023-10-30 11:14:00,32557.3,32570.3,32557.3,32568.8,115,33,0
615,2023-10-30 11:15:00,32568.8,32574.3,32566.8,32568.3,103,28,0
616,2023-10-30 11:16:00,32568.3,32579.8,32567.8,32577.8,119,28,0
617,2023-10-30 11:17:00,32577.8,32580.8,32571.8,32572.8,105,13,0
618,2023-10-30 11:18:00,32572.8,32576.3,32568.8,32575.3,89,8,0
619,2023-10-30 11:19:00,32575.3,32576.8,32571.3,32575.3,80,33,0
620,2023-10-30 11:20:00,32575.3,32577.8,32571.8,32571.8,92,23,0
621,2023-10-30 11:21:00,32571.8,32574.8,32552.3,32552.3,127,28,0
622,2023-10-30 11:22:00,32552.3,32560.3,32551.3,32552.3,96,33,0
623,2023-10-30 11:23:00,32552.3,32554.3,32548.8,32553.3,112,23,0
624,2023-10-30 11:24:00,32553.3,32564.4,32552.4,32562.4,99,32,0
625,2023-10-30 11:25:00,32562.4,32562.9,32550.9,32550.9,109,22,0
626,2023-10-30 11:26:00,32550.9,32557.9,32546.9,32555.4,88,12,0
627,2023-10-30 11:27:00,32555.4,32568.9,32554.4,32567.4,93,22,0
628,2023-10-30 11:28:00,32567.4,32574.9,32564.9,32573.4,108,27,0
629,2023-10-30 11:29:00,32573.4,32575.4,32567.4,32571.9,111,27,0
630,2023-10-30 11:30:00,32571.9,32571.9,32562.9,32562.9,116,27,0
631,2023-10-30 11:31:00,32562.9,32567.4,32560.4,32564.4,88,17,0
632,2023-10-30 11:32:00,32564.4,32568.4,32559.4,32561.4,93,32,0
633,2023-10-30 11:33:00,32561.4,32564.4,32558.9,32562.4,82,26,0
634,2023-10-30 11:34:00,32562.9,32563.4,32549.4,32549.4,99,26,0
635,2023-10-30 11:35:00,32549.4,32551.4,32544.9,32549.4,117,21,0
636,2023-10-30 11:36:00,32549.4,32555.9,32549.4,32554.4,68,32,0
637,2023-10-30 11:37:00,32554.4,32557.9,32549.9,32556.4,85,27,0
638,2023-10-30 11:38:00,32556.4,32557.4,32549.4,32549.9,85,17,0
639,2023-10-30 11:39:00,32549.9,32559.9,32549.9,32556.4,75,7,0
640,2023-10-30 11:40:00,32556.4,32565.9,32556.4,32562.4,63,22,0
641,2023-10-30 11:41:00,32562.4,32563.4,32556.4,32559.9,61,32,0
642,2023-10-30 11:42:00,32559.9,32564.4,32559.9,32560.4,80,32,0
643,2023-10-30 11:43:00,32560.4,32562.4,32557.4,32557.4,64,32,0
644,2023-10-30 11:44:00,32557.4,32557.4,32541.9,32543.9,100,31,0
645,2023-10-30 11:45:00,32543.9,32548.9,32542.4,32543.4,70,22,0
646,2023-10-30 11:46:00,32543.4,32547.4,32531.4,32532.9,99,17,0
647,2023-10-30 11:47:00,32532.9,32533.9,32526.4,32529.4,93,22,0
648,2023-10-30 11:48:00,32529.4,32531.4,32527.9,32530.4,76,32,0
649,2023-10-30 11:49:00,32530.4,32538.9,32530.4,32537.4,69,27,0
650,2023-10-30 11:50:00,32537.4,32543.4,32534.4,32538.9,79,26,0
651,2023-10-30 11:51:00,32538.9,32546.4,32538.9,32545.4,72,36,0
652,2023-10-30 11:52:00,32545.4,32550.0,32545.4,32549.5,46,34,0
653,2023-10-30 11:53:00,32549.5,32554.0,32547.0,32547.5,97,29,0
654,2023-10-30 11:54:00,32547.5,32553.5,32547.5,32553.5,82,30,0
655,2023-10-30 11:55:00,32553.5,32560.5,32549.4,32553.4,67,11,0
656,2023-10-30 11:56:00,32553.4,32564.4,32553.4,32561.4,68,26,0
657,2023-10-30 11:57:00,32561.4,32565.4,32559.9,32562.4,54,36,0
658,2023-10-30 11:58:00,32562.4,32562.4,32553.4,32554.4,40,26,0
659,2023-10-30 11:59:00,32554.4,32559.4,32553.4,32554.9,46,26,0
660,2023-10-30 12:00:00,32554.9,32564.4,32554.9,32564.4,99,26,0
661,2023-10-30 12:01:00,32564.4,32571.4,32564.4,32567.4,44,27,0
662,2023-10-30 12:02:00,32567.4,32575.4,32567.4,32571.4,62,32,0
663,2023-10-30 12:03:00,32571.4,32576.9,32570.4,32573.4,77,22,0
664,2023-10-30 12:04:00,32573.4,32579.4,32570.4,32579.4,90,32,0
665,2023-10-30 12:05:00,32579.4,32579.9,32576.4,32578.4,58,27,0
666,2023-10-30 12:06:00,32578.4,32596.8,32578.4,32596.8,129,12,0
667,2023-10-30 12:07:00,32596.8,32601.3,32593.3,32599.3,85,8,0
668,2023-10-30 12:08:00,32599.3,32601.8,32595.8,32599.3,76,18,0
669,2023-10-30 12:09:00,32599.3,32601.3,32592.3,32593.3,87,23,0
670,2023-10-30 12:10:00,32593.3,32602.3,32592.8,32602.3,95,23,0
671,2023-10-30 12:11:00,32602.3,32607.3,32599.3,32600.3,99,28,0
672,2023-10-30 12:12:00,32600.3,32601.3,32594.3,32595.3,75,28,0
673,2023-10-30 12:13:00,32595.3,32597.8,32589.3,32592.8,84,33,0
674,2023-10-30 12:14:00,32592.8,32595.3,32592.3,32593.3,49,27,0
675,2023-10-30 12:15:00,32593.3,32602.4,32592.8,32600.4,76,32,0
