time,open,high,low,close,tick_volume,spread,real_volume
2024-02-01 01:00:00,35985.0,35990.0,35965.0,35965.0,9,9,0
2024-02-01 01:05:00,35966.0,35966.0,35938.0,35938.0,11,7,0
2024-02-01 01:10:00,35940.0,35950.0,35925.0,35948.0,14,9,0
2024-02-01 01:15:00,35955.0,35973.0,35953.0,35953.0,13,9,0
2024-02-01 01:20:00,35950.0,35958.0,35950.0,35953.0,12,9,0
2024-02-01 01:25:00,35958.0,35965.0,35958.0,35960.0,11,9,0
2024-02-01 01:30:00,35958.0,35958.0,35920.0,35930.0,52,9,0
2024-02-01 01:35:00,35935.0,35935.0,35886.0,35886.0,62,8,0
2024-02-01 01:40:00,35888.0,35888.0,35861.0,35864.0,90,8,0
2024-02-01 01:45:00,35869.0,35916.0,35852.0,35884.0,148,8,0
2024-02-01 01:50:00,35881.0,35961.0,35876.0,35954.0,153,8,0
2024-02-01 01:55:00,35956.0,35967.0,35929.0,35952.0,186,8,0
2024-02-01 02:00:00,35957.0,36076.0,35946.0,36056.0,539,8,0
2024-02-01 02:05:00,36061.0,36126.0,36036.0,36121.0,389,9,0
2024-02-01 02:10:00,36116.0,36141.0,36094.0,36136.0,282,9,0
2024-02-01 02:15:00,36139.0,36141.0,36056.0,36089.0,407,9,0
2024-02-01 02:20:00,36094.0,36111.0,36014.0,36021.0,431,9,0
2024-02-01 02:25:00,36019.0,36051.0,35976.0,36044.0,356,9,0
2024-02-01 02:30:00,36046.0,36071.0,35986.0,36019.0,341,9,0
2024-02-01 02:35:00,36016.0,36047.0,35997.0,36034.0,304,8,0
2024-02-01 02:40:00,36029.0,36044.0,35979.0,35987.0,297,8,0
2024-02-01 02:45:00,35984.0,36002.0,35951.0,35969.0,329,8,0
2024-02-01 02:50:00,35971.0,35979.0,35929.0,35944.0,262,9,0
2024-02-01 02:55:00,35941.0,35976.0,35934.0,35949.0,281,8,0
2024-02-01 03:00:00,35947.0,36026.0,35929.0,36024.0,254,8,0
2024-02-01 03:05:00,36026.0,36051.0,36009.0,36029.0,283,8,0
2024-02-01 03:10:00,36026.0,36071.0,36026.0,36059.0,244,9,0
2024-02-01 03:15:00,36063.0,36103.0,36053.0,36090.0,256,9,0
2024-02-01 03:20:00,36093.0,36123.0,36066.0,36073.0,272,8,0
2024-02-01 03:25:00,36076.0,36083.0,36041.0,36053.0,182,8,0
2024-02-01 03:30:00,36056.0,36071.0,36026.0,36053.0,386,8,0
2024-02-01 03:35:00,36056.0,36063.0,36028.0,36041.0,343,8,0
2024-02-01 03:40:00,36038.0,36038.0,35993.0,35996.0,275,8,0
2024-02-01 03:45:00,35993.0,36018.0,35991.0,36008.0,241,8,0
2024-02-01 03:50:00,36003.0,36003.0,35973.0,35981.0,221,8,0
2024-02-01 03:55:00,35983.0,36031.0,35983.0,36013.0,260,8,0
2024-02-01 04:00:00,36016.0,36026.0,35988.0,35993.0,315,8,0
2024-02-01 04:05:00,35996.0,36008.0,35945.0,35953.0,206,8,0
2024-02-01 04:10:00,35955.0,35998.0,35948.0,35976.0,223,8,0
2024-02-01 04:15:00,35978.0,36016.0,35971.0,35990.0,300,8,0
2024-02-01 04:20:00,35993.0,36008.0,35970.0,36003.0,202,8,0
2024-02-01 04:25:00,36001.0,36026.0,35998.0,36021.0,206,8,0
2024-02-01 04:30:00,36018.0,36034.0,36008.0,36029.0,140,7,0
2024-02-01 04:35:00,36026.0,36041.0,36011.0,36029.0,112,7,0
2024-02-01 04:40:00,36031.0,36041.0,36021.0,36024.0,172,7,0
2024-02-01 04:45:00,36021.0,36024.0,36001.0,36004.0,79,7,0
2024-02-01 04:50:00,36006.0,36011.0,35991.0,35993.0,56,7,0
2024-02-01 04:55:00,35991.0,35991.0,35958.0,35971.0,129,8,0
2024-02-01 05:00:00,35973.0,35986.0,35961.0,35964.0,90,7,0
2024-02-01 05:05:00,35959.0,35969.0,35949.0,35968.0,118,7,0
2024-02-01 05:10:00,35969.0,35981.0,35964.0,35969.0,100,7,0
2024-02-01 05:15:00,35966.0,35981.0,35954.0,35961.0,105,7,0
2024-02-01 05:20:00,35959.0,35981.0,35959.0,35981.0,100,7,0
2024-02-01 05:25:00,35973.0,35973.0,35958.0,35963.0,34,8,0
2024-02-01 05:30:00,35971.0,35998.0,35963.0,35963.0,244,8,0
2024-02-01 05:35:00,35965.0,35968.0,35930.0,35948.0,216,8,0
2024-02-01 05:40:00,35950.0,35975.0,35943.0,35961.0,177,8,0
2024-02-01 05:45:00,35958.0,36023.0,35956.0,36013.0,138,8,0
2024-02-01 05:50:00,36021.0,36021.0,35981.0,35991.0,110,8,0
2024-02-01 05:55:00,35993.0,36008.0,35986.0,36003.0,88,8,0
2024-02-01 06:00:00,36004.0,36006.0,35928.0,35938.0,158,7,0
2024-02-01 06:05:00,35941.0,35961.0,35921.0,35941.0,137,8,0
2024-02-01 06:10:00,35943.0,35959.0,35938.0,35956.0,126,7,0
2024-02-01 06:15:00,35954.0,35998.0,35948.0,35993.0,126,7,0
2024-02-01 06:20:00,35996.0,36003.0,35981.0,35993.0,150,7,0
2024-02-01 06:25:00,35996.0,35996.0,35959.0,35966.0,104,7,0
2024-02-01 06:30:00,35964.0,35966.0,35933.0,35936.0,165,7,0
2024-02-01 06:35:00,35938.0,35958.0,35926.0,35956.0,131,7,0
2024-02-01 06:40:00,35958.0,35963.0,35926.0,35936.0,103,8,0
2024-02-01 06:45:00,35938.0,35944.0,35918.0,35936.0,111,7,0
2024-02-01 06:50:00,35938.0,35973.0,35936.0,35956.0,139,8,0
2024-02-01 06:55:00,35958.0,35971.0,35958.0,35966.0,52,8,0
2024-02-01 07:00:00,35966.0,35971.0,35941.0,35944.0,87,7,0
2024-02-01 07:05:00,35946.0,35984.0,35944.0,35984.0,118,7,0
2024-02-01 07:10:00,35981.0,36001.0,35959.0,36001.0,82,7,0
2024-02-01 07:15:00,35999.0,36014.0,35983.0,35998.0,141,7,0
2024-02-01 07:20:00,35996.0,36033.0,35988.0,36029.0,109,7,0
2024-02-01 07:25:00,36024.0,36024.0,36001.0,36008.0,132,7,0
2024-02-01 07:30:00,36006.0,36031.0,36003.0,36018.0,180,8,0
2024-02-01 07:35:00,36016.0,36018.0,35978.0,35978.0,130,8,0
2024-02-01 07:40:00,35983.0,36003.0,35978.0,35991.0,125,8,0
2024-02-01 07:45:00,35993.0,36003.0,35973.0,35993.0,186,8,0
2024-02-01 07:50:00,35996.0,35998.0,35978.0,35991.0,139,8,0
2024-02-01 07:55:00,35988.0,35996.0,35951.0,35966.0,181,8,0
2024-02-01 08:00:00,35968.0,36008.0,35953.0,35968.0,231,8,0
2024-02-01 08:05:00,35965.0,35975.0,35943.0,35956.0,168,8,0
2024-02-01 08:10:00,35953.0,35956.0,35928.0,35936.0,48,7,0
2024-02-01 08:15:00,35939.0,35939.0,35919.0,35928.0,37,7,0
